Java HotSpot(TM) 64-Bit Server VM (25.171-b11) for windows-amd64 JRE (1.8.0_171-b11), built on Mar 28 2018 16:06:12 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16628416k(9554324k free), swap 19905216k(12933048k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=629145600 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
7.192: [GC (Allocation Failure) 7.192: [DefNew: 959K->64K(960K), 0.0008760 secs] 555411K->554726K(614336K), 0.0009285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.195: [GC (Allocation Failure) 7.195: [DefNew: 960K->63K(960K), 0.0009715 secs] 555622K->555018K(614336K), 0.0010187 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.197: [GC (Allocation Failure) 7.197: [DefNew: 959K->63K(960K), 0.0009474 secs] 555914K->555240K(614336K), 0.0009961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.200: [GC (Allocation Failure) 7.200: [DefNew: 959K->63K(960K), 0.0009613 secs] 556136K->555496K(614336K), 0.0010146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.202: [GC (Allocation Failure) 7.202: [DefNew: 959K->63K(960K), 0.0009878 secs] 556392K->555751K(614336K), 0.0010493 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.205: [GC (Allocation Failure) 7.205: [DefNew: 959K->64K(960K), 0.0009519 secs] 556647K->555982K(614336K), 0.0010123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.207: [GC (Allocation Failure) 7.207: [DefNew: 960K->63K(960K), 0.0011645 secs] 556878K->556315K(614336K), 0.0012283 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.211: [GC (Allocation Failure) 7.211: [DefNew: 959K->63K(960K), 0.0010112 secs] 557212K->556535K(614336K), 0.0010667 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.214: [GC (Allocation Failure) 7.214: [DefNew: 959K->63K(960K), 0.0009081 secs] 557432K->556773K(614336K), 0.0009757 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.216: [GC (Allocation Failure) 7.216: [DefNew: 959K->63K(960K), 0.0007869 secs] 557669K->557004K(614336K), 0.0008261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.219: [GC (Allocation Failure) 7.219: [DefNew: 959K->64K(960K), 0.0008960 secs] 557901K->557271K(614336K), 0.0009470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.221: [GC (Allocation Failure) 7.221: [DefNew: 960K->64K(960K), 0.0013838 secs] 558168K->557631K(614336K), 0.0014552 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.224: [GC (Allocation Failure) 7.224: [DefNew: 960K->63K(960K), 0.0011006 secs] 558528K->557879K(614336K), 0.0011550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.227: [GC (Allocation Failure) 7.227: [DefNew: 959K->63K(960K), 0.0008632 secs] 558775K->558086K(614336K), 0.0009122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.230: [GC (Allocation Failure) 7.230: [DefNew: 959K->64K(960K), 0.0009092 secs] 558983K->558290K(614336K), 0.0009557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.232: [GC (Allocation Failure) 7.232: [DefNew: 960K->63K(960K), 0.0012860 secs] 559186K->558569K(614336K), 0.0013483 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.235: [GC (Allocation Failure) 7.235: [DefNew: 959K->63K(960K), 0.0013389 secs] 559465K->558892K(614336K), 0.0013899 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
7.239: [GC (Allocation Failure) 7.239: [DefNew: 959K->63K(960K), 0.0008775 secs] 559789K->559133K(614336K), 0.0009338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.241: [GC (Allocation Failure) 7.241: [DefNew: 959K->63K(960K), 0.0012494 secs] 560030K->559396K(614336K), 0.0013087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.244: [GC (Allocation Failure) 7.244: [DefNew: 959K->63K(960K), 0.0015092 secs] 560293K->559709K(614336K), 0.0015832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.248: [GC (Allocation Failure) 7.248: [DefNew: 959K->63K(960K), 0.0016432 secs] 560619K->560281K(614336K), 0.0017176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.251: [GC (Allocation Failure) 7.251: [DefNew: 959K->64K(960K), 0.0013491 secs] 561236K->560531K(614336K), 0.0014016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.255: [GC (Allocation Failure) 7.255: [DefNew: 960K->64K(960K), 0.0008688 secs] 561491K->560776K(614336K), 0.0009168 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.257: [GC (Allocation Failure) 7.257: [DefNew: 960K->64K(960K), 0.0007680 secs] 561741K->561012K(614336K), 0.0007982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.260: [GC (Allocation Failure) 7.260: [DefNew: 960K->63K(960K), 0.0007903 secs] 561974K->561251K(614336K), 0.0008239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.263: [GC (Allocation Failure) 7.263: [DefNew: 959K->63K(960K), 0.0009636 secs] 562191K->561528K(614336K), 0.0010161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.265: [GC (Allocation Failure) 7.265: [DefNew: 959K->63K(960K), 0.0011611 secs] 562466K->561808K(614336K), 0.0012064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.269: [GC (Allocation Failure) 7.269: [DefNew: 959K->63K(960K), 0.0009372 secs] 562758K->562064K(614336K), 0.0009881 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.272: [GC (Allocation Failure) 7.272: [DefNew: 959K->63K(960K), 0.0009613 secs] 563021K->562312K(614336K), 0.0010104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.274: [GC (Allocation Failure) 7.274: [DefNew: 959K->64K(960K), 0.0008582 secs] 563273K->562551K(614336K), 0.0008926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.277: [GC (Allocation Failure) 7.277: [DefNew: 960K->64K(960K), 0.0008420 secs] 563509K->562792K(614336K), 0.0008790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.280: [GC (Allocation Failure) 7.280: [DefNew: 960K->64K(960K), 0.0011022 secs] 563749K->563038K(614336K), 0.0011463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.282: [GC (Allocation Failure) 7.282: [DefNew: 960K->63K(960K), 0.0008681 secs] 563983K->563301K(614336K), 0.0009149 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.285: [GC (Allocation Failure) 7.285: [DefNew: 959K->63K(960K), 0.0010331 secs] 564234K->563624K(614336K), 0.0010746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.288: [GC (Allocation Failure) 7.288: [DefNew: 959K->64K(960K), 0.0009440 secs] 564578K->563873K(614336K), 0.0009881 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.290: [GC (Allocation Failure) 7.290: [DefNew: 960K->63K(960K), 0.0007982 secs] 564836K->564110K(614336K), 0.0008307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.293: [GC (Allocation Failure) 7.293: [DefNew: 959K->63K(960K), 0.0008628 secs] 565073K->564353K(614336K), 0.0008990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.296: [GC (Allocation Failure) 7.296: [DefNew: 959K->64K(960K), 0.0014484 secs] 565305K->564601K(614336K), 0.0015013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.299: [GC (Allocation Failure) 7.299: [DefNew: 960K->63K(960K), 0.0010501 secs] 565544K->564865K(614336K), 0.0011044 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.302: [GC (Allocation Failure) 7.302: [DefNew: 959K->63K(960K), 0.0013076 secs] 565798K->565152K(614336K), 0.0013736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.305: [GC (Allocation Failure) 7.305: [DefNew: 959K->63K(960K), 0.0013816 secs] 566091K->565430K(614336K), 0.0014424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.308: [GC (Allocation Failure) 7.308: [DefNew: 959K->64K(960K), 0.0014518 secs] 566356K->565728K(614336K), 0.0015145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.311: [GC (Allocation Failure) 7.311: [DefNew: 960K->64K(960K), 0.0009979 secs] 566678K->565989K(614336K), 0.0010444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.314: [GC (Allocation Failure) 7.314: [DefNew: 960K->63K(960K), 0.0011996 secs] 566942K->566249K(614336K), 0.0012596 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.317: [GC (Allocation Failure) 7.317: [DefNew: 959K->63K(960K), 0.0008496 secs] 567214K->566482K(614336K), 0.0008930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.320: [GC (Allocation Failure) 7.320: [DefNew: 959K->63K(960K), 0.0011059 secs] 567443K->566726K(614336K), 0.0011588 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.323: [GC (Allocation Failure) 7.323: [DefNew: 959K->63K(960K), 0.0011135 secs] 567651K->567018K(614336K), 0.0011667 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.325: [GC (Allocation Failure) 7.325: [DefNew: 959K->64K(960K), 0.0014042 secs] 567965K->567283K(614336K), 0.0014760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.328: [GC (Allocation Failure) 7.328: [DefNew: 960K->63K(960K), 0.0012441 secs] 568214K->567564K(614336K), 0.0012917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.332: [GC (Allocation Failure) 7.332: [DefNew: 959K->64K(960K), 0.0011894 secs] 568516K->567820K(614336K), 0.0012388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.334: [GC (Allocation Failure) 7.334: [DefNew: 960K->63K(960K), 0.0009760 secs] 568781K->568064K(614336K), 0.0010104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.337: [GC (Allocation Failure) 7.337: [DefNew: 959K->63K(960K), 0.0009428 secs] 568998K->568346K(614336K), 0.0009825 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.340: [GC (Allocation Failure) 7.340: [DefNew: 959K->63K(960K), 0.0009893 secs] 569303K->568591K(614336K), 0.0010350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.342: [GC (Allocation Failure) 7.342: [DefNew: 959K->63K(960K), 0.0010334 secs] 569519K->568884K(614336K), 0.0010791 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.345: [GC (Allocation Failure) 7.345: [DefNew: 959K->63K(960K), 0.0015885 secs] 569835K->569140K(614336K), 0.0016534 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.349: [GC (Allocation Failure) 7.349: [DefNew: 959K->64K(960K), 0.0009296 secs] 570070K->569427K(614336K), 0.0009760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.351: [GC (Allocation Failure) 7.351: [DefNew: 960K->63K(960K), 0.0007620 secs] 570392K->569672K(614336K), 0.0007941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.354: [GC (Allocation Failure) 7.354: [DefNew: 959K->63K(960K), 0.0009455 secs] 570607K->569945K(614336K), 0.0009908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.357: [GC (Allocation Failure) 7.357: [DefNew: 959K->63K(960K), 0.0008650 secs] 570896K->570214K(614336K), 0.0009013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.359: [GC (Allocation Failure) 7.359: [DefNew: 959K->64K(960K), 0.0008775 secs] 571155K->570483K(614336K), 0.0009081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.362: [GC (Allocation Failure) 7.362: [DefNew: 960K->63K(960K), 0.0011237 secs] 571435K->570737K(614336K), 0.0011777 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.365: [GC (Allocation Failure) 7.365: [DefNew: 959K->63K(960K), 0.0013204 secs] 571691K->570986K(614336K), 0.0013827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.368: [GC (Allocation Failure) 7.368: [DefNew: 959K->63K(960K), 0.0009470 secs] 571946K->571226K(614336K), 0.0009828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.371: [GC (Allocation Failure) 7.371: [DefNew: 959K->63K(960K), 0.0009866 secs] 572161K->571505K(614336K), 0.0010463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.374: [GC (Allocation Failure) 7.374: [DefNew: 959K->63K(960K), 0.0012324 secs] 572451K->571765K(614336K), 0.0012800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.376: [GC (Allocation Failure) 7.376: [DefNew: 959K->63K(960K), 0.0013230 secs] 572695K->572057K(614336K), 0.0013876 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
7.380: [GC (Allocation Failure) 7.380: [DefNew: 959K->63K(960K), 0.0012181 secs] 572987K->572346K(614336K), 0.0012736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.382: [GC (Allocation Failure) 7.382: [DefNew: 959K->63K(960K), 0.0013533 secs] 573274K->572629K(614336K), 0.0014118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.386: [GC (Allocation Failure) 7.386: [DefNew: 959K->64K(960K), 0.0013196 secs] 573567K->572900K(614336K), 0.0013816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.389: [GC (Allocation Failure) 7.389: [DefNew: 960K->64K(960K), 0.0010202 secs] 573848K->573158K(614336K), 0.0010735 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.392: [GC (Allocation Failure) 7.392: [DefNew: 960K->64K(960K), 0.0009368 secs] 574120K->573397K(614336K), 0.0009896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.394: [GC (Allocation Failure) 7.394: [DefNew: 960K->64K(960K), 0.0010044 secs] 574338K->573667K(614336K), 0.0010557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.397: [GC (Allocation Failure) 7.397: [DefNew: 960K->64K(960K), 0.0009821 secs] 574614K->573927K(614336K), 0.0010304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.399: [GC (Allocation Failure) 7.399: [DefNew: 960K->63K(960K), 0.0009334 secs] 574879K->574190K(614336K), 0.0009738 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.402: [GC (Allocation Failure) 7.402: [DefNew: 959K->64K(960K), 0.0009617 secs] 575141K->574446K(614336K), 0.0010085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.405: [GC (Allocation Failure) 7.405: [DefNew: 960K->63K(960K), 0.0010636 secs] 575380K->574731K(614336K), 0.0011180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.407: [GC (Allocation Failure) 7.408: [DefNew: 959K->63K(960K), 0.0013264 secs] 575686K->574979K(614336K), 0.0014495 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
7.411: [GC (Allocation Failure) 7.411: [DefNew: 959K->63K(960K), 0.0010180 secs] 575930K->575233K(614336K), 0.0010716 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.414: [GC (Allocation Failure) 7.414: [DefNew: 959K->63K(960K), 0.0010074 secs] 576177K->575498K(614336K), 0.0010614 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.416: [GC (Allocation Failure) 7.416: [DefNew: 959K->64K(960K), 0.0007986 secs] 576456K->575742K(614336K), 0.0008499 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.419: [GC (Allocation Failure) 7.419: [DefNew: 960K->63K(960K), 0.0009587 secs] 576685K->576007K(614336K), 0.0010085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.422: [GC (Allocation Failure) 7.422: [DefNew: 959K->63K(960K), 0.0009949 secs] 576960K->576257K(614336K), 0.0010448 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
7.425: [GC (Allocation Failure) 7.425: [DefNew: 959K->63K(960K), 0.0015670 secs] 577198K->576532K(614336K), 0.0016466 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.429: [GC (Allocation Failure) 7.429: [DefNew: 959K->63K(960K), 0.0012819 secs] 577455K->576832K(614336K), 0.0013419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.432: [GC (Allocation Failure) 7.432: [DefNew: 959K->63K(960K), 0.0010644 secs] 577790K->577073K(614336K), 0.0011131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.434: [GC (Allocation Failure) 7.434: [DefNew: 959K->63K(960K), 0.0008277 secs] 578036K->577310K(614336K), 0.0008624 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.437: [GC (Allocation Failure) 7.437: [DefNew: 959K->63K(960K), 0.0012052 secs] 578234K->577607K(614336K), 0.0012502 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.441: [GC (Allocation Failure) 7.441: [DefNew: 959K->63K(960K), 0.0010587 secs] 578547K->577883K(614336K), 0.0011105 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.443: [GC (Allocation Failure) 7.443: [DefNew: 959K->64K(960K), 0.0009776 secs] 578825K->578152K(614336K), 0.0010180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.446: [GC (Allocation Failure) 7.446: [DefNew: 960K->63K(960K), 0.0012271 secs] 579097K->578426K(614336K), 0.0012989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.450: [GC (Allocation Failure) 7.450: [DefNew: 959K->63K(960K), 0.0015201 secs] 579350K->578722K(614336K), 0.0016009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.453: [GC (Allocation Failure) 7.453: [DefNew: 959K->63K(960K), 0.0016353 secs] 579650K->579025K(614336K), 0.0017101 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
7.457: [GC (Allocation Failure) 7.457: [DefNew: 959K->64K(960K), 0.0013438 secs] 579958K->579308K(614336K), 0.0013982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.460: [GC (Allocation Failure) 7.460: [DefNew: 960K->63K(960K), 0.0012891 secs] 580261K->579559K(614336K), 0.0013423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.463: [GC (Allocation Failure) 7.463: [DefNew: 959K->64K(960K), 0.0010655 secs] 580504K->579819K(614336K), 0.0011146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.466: [GC (Allocation Failure) 7.466: [DefNew: 960K->63K(960K), 0.0010440 secs] 580748K->580109K(614336K), 0.0010848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.469: [GC (Allocation Failure) 7.469: [DefNew: 959K->64K(960K), 0.0012241 secs] 581040K->580403K(614336K), 0.0012774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.472: [GC (Allocation Failure) 7.472: [DefNew: 960K->63K(960K), 0.0015492 secs] 581324K->580719K(614336K), 0.0016194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.476: [GC (Allocation Failure) 7.476: [DefNew: 959K->64K(960K), 0.0013491 secs] 581657K->580992K(614336K), 0.0013974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.479: [GC (Allocation Failure) 7.479: [DefNew: 960K->64K(960K), 0.0008488 secs] 581956K->581227K(614336K), 0.0008903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.482: [GC (Allocation Failure) 7.482: [DefNew: 960K->63K(960K), 0.0008654 secs] 582178K->581487K(614336K), 0.0009164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.485: [GC (Allocation Failure) 7.485: [DefNew: 959K->64K(960K), 0.0009647 secs] 582412K->581797K(614336K), 0.0010021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.487: [GC (Allocation Failure) 7.487: [DefNew: 960K->63K(960K), 0.0010402 secs] 582743K->582057K(614336K), 0.0010893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.490: [GC (Allocation Failure) 7.490: [DefNew: 959K->64K(960K), 0.0008979 secs] 583014K->582298K(614336K), 0.0009421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.493: [GC (Allocation Failure) 7.493: [DefNew: 960K->63K(960K), 0.0009292 secs] 583226K->582591K(614336K), 0.0009832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.495: [GC (Allocation Failure) 7.495: [DefNew: 959K->64K(960K), 0.0009171 secs] 583549K->582836K(614336K), 0.0009511 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.498: [GC (Allocation Failure) 7.498: [DefNew: 960K->64K(960K), 0.0009670 secs] 583781K->583104K(614336K), 0.0010074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.501: [GC (Allocation Failure) 7.501: [DefNew: 960K->63K(960K), 0.0012400 secs] 584058K->583363K(614336K), 0.0012917 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
7.503: [GC (Allocation Failure) 7.503: [DefNew: 959K->64K(960K), 0.0008915 secs] 584325K->583602K(614336K), 0.0009277 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.506: [GC (Allocation Failure) 7.506: [DefNew: 960K->64K(960K), 0.0010183 secs] 584551K->583856K(614336K), 0.0010727 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.510: [GC (Allocation Failure) 7.510: [DefNew: 960K->64K(960K), 0.0008363 secs] 584815K->584105K(614336K), 0.0008760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.512: [GC (Allocation Failure) 7.512: [DefNew: 960K->63K(960K), 0.0010810 secs] 585065K->584339K(614336K), 0.0011411 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.515: [GC (Allocation Failure) 7.515: [DefNew: 959K->63K(960K), 0.0008465 secs] 585298K->584582K(614336K), 0.0008862 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.518: [GC (Allocation Failure) 7.518: [DefNew: 959K->63K(960K), 0.0011845 secs] 585518K->584863K(614336K), 0.0012313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.520: [GC (Allocation Failure) 7.520: [DefNew: 959K->63K(960K), 0.0010482 secs] 585804K->585139K(614336K), 0.0010874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.523: [GC (Allocation Failure) 7.523: [DefNew: 959K->64K(960K), 0.0009995 secs] 586078K->585411K(614336K), 0.0010414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.527: [GC (Allocation Failure) 7.527: [DefNew: 960K->64K(960K), 0.0010402 secs] 586343K->585696K(614336K), 0.0010889 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.529: [GC (Allocation Failure) 7.529: [DefNew: 960K->63K(960K), 0.0009334 secs] 586658K->585938K(614336K), 0.0009696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.532: [GC (Allocation Failure) 7.532: [DefNew: 959K->64K(960K), 0.0013079 secs] 586864K->586234K(614336K), 0.0013880 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
7.535: [GC (Allocation Failure) 7.535: [DefNew: 960K->64K(960K), 0.0011082 secs] 587172K->586512K(614336K), 0.0011637 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.537: [GC (Allocation Failure) 7.537: [DefNew: 960K->64K(960K), 0.0012275 secs] 587473K->586753K(614336K), 0.0012740 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.541: [GC (Allocation Failure) 7.541: [DefNew: 960K->64K(960K), 0.0012385 secs] 587702K->587010K(614336K), 0.0012906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.544: [GC (Allocation Failure) 7.544: [DefNew: 960K->63K(960K), 0.0012498 secs] 587941K->587309K(614336K), 0.0013098 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.547: [GC (Allocation Failure) 7.547: [DefNew: 959K->63K(960K), 0.0008575 secs] 588271K->587544K(614336K), 0.0009017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.550: [GC (Allocation Failure) 7.550: [DefNew: 959K->63K(960K), 0.0007597 secs] 588503K->587782K(614336K), 0.0007997 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.553: [GC (Allocation Failure) 7.553: [DefNew: 959K->63K(960K), 0.0011592 secs] 588733K->588038K(614336K), 0.0012154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.555: [GC (Allocation Failure) 7.555: [DefNew: 959K->63K(960K), 0.0010701 secs] 588961K->588339K(614336K), 0.0011108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.558: [GC (Allocation Failure) 7.558: [DefNew: 959K->63K(960K), 0.0011486 secs] 589273K->588614K(614336K), 0.0011875 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.562: [GC (Allocation Failure) 7.562: [DefNew: 959K->63K(960K), 0.0013227 secs] 589555K->588889K(614336K), 0.0013774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.564: [GC (Allocation Failure) 7.564: [DefNew: 959K->63K(960K), 0.0009583 secs] 589849K->589126K(614336K), 0.0009945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.567: [GC (Allocation Failure) 7.567: [DefNew: 959K->63K(960K), 0.0009251 secs] 590090K->589365K(614336K), 0.0009636 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.570: [GC (Allocation Failure) 7.570: [DefNew: 959K->63K(960K), 0.0012758 secs] 590302K->589638K(614336K), 0.0013347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.573: [GC (Allocation Failure) 7.573: [DefNew: 959K->64K(960K), 0.0009530 secs] 590577K->589911K(614336K), 0.0009991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.576: [GC (Allocation Failure) 7.576: [DefNew: 960K->64K(960K), 0.0009281 secs] 590851K->590183K(614336K), 0.0009810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.579: [GC (Allocation Failure) 7.579: [DefNew: 960K->63K(960K), 0.0008979 secs] 591121K->590462K(614336K), 0.0009390 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
7.581: [GC (Allocation Failure) 7.581: [DefNew: 959K->64K(960K), 0.0010852 secs] 591422K->590703K(614336K), 0.0011429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.584: [GC (Allocation Failure) 7.584: [DefNew: 960K->63K(960K), 0.0008669 secs] 591653K->590966K(614336K), 0.0009183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.588: [GC (Allocation Failure) 7.588: [DefNew: 959K->63K(960K), 0.0010572 secs] 591898K->591259K(614336K), 0.0011059 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.590: [GC (Allocation Failure) 7.590: [DefNew: 959K->63K(960K), 0.0009855 secs] 592210K->591513K(614336K), 0.0010285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
